,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA,3,6,0,0,0,0,2,4,2,2,0,0,0,0,19,0,0,4,2,0,0,0,1,3,4,0,0,0,0,0,0,5,0,7,5,0,0,0,0,5,3,5,2,0,2,1,0,5,0,52,55,97,131,134,177,219,170,203,249,232,268,295,293,313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA,0,4,3,0,1,1,1,0,4,1,3,0,0,6,35,2,0,0,0,0,2,0,0,1,4,2,1,3,0,0,0,2,5,0,2,3,3,4,1,1,0,0,2,5,2,0,2,1,0,29,51,117,112,137,195,197,175,227,213,252,276,264,294,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA,0,3,1,0,0,0,0,0,0,0,2,5,4,3,58,0,1,2,0,0,5,1,0,0,0,0,0,2,0,1,0,5,13,0,0,5,0,1,5,0,0,2,0,0,0,0,0,3,0,10,61,102,100,146,178,173,184,209,212,254,238,251,287,302
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA,4,2,3,2,1,1,5,3,5,1,3,1,0,0,26,3,0,2,0,2,4,1,0,0,0,0,2,4,4,3,0,3,0,5,4,3,0,2,4,0,3,1,0,3,4,0,0,6,0,9,64,75,93,147,161,184,186,188,215,248,241,264,298,291
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA,1,0,4,4,0,4,4,1,0,0,4,3,2,1,6,0,4,3,3,6,0,0,0,3,2,3,0,3,3,2,7,0,0,0,3,0,0,4,0,0,2,0,0,0,1,4,2,1,0,33,66,92,127,135,161,213,179,186,242,245,247,291,286,294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA,1,2,2,0,1,0,2,0,2,8,3,0,3,0,24,0,0,0,1,4,2,1,0,0,2,0,0,4,2,2,2,0,0,3,3,2,0,0,3,0,2,1,2,5,5,0,0,0,0,33,52,106,125,135,175,206,166,210,228,235,267,281,279,325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA,0,4,0,3,0,2,0,0,3,0,2,3,0,1,46,3,0,0,2,0,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,2,3,0,0,29,60,114,116,146,196,196,179,225,229,252,278,271,286,316
